"Date(UTC)","UnixTimeStamp","Value"
"7/5/2017","1499212800","60558.0530"
"7/6/2017","1499299200","62188.5082"
"7/7/2017","1499385600","62980.5055"
"7/8/2017","1499472000","63970.8599"
"7/9/2017","1499558400","64815.0977"
"7/10/2017","1499644800","65577.0960"
"7/11/2017","1499731200","65016.2000"
"7/12/2017","1499817600","63527.1745"
"7/13/2017","1499904000","65108.2642"
"7/14/2017","1499990400","62983.6578"
"7/15/2017","1500076800","66076.6514"
"7/16/2017","1500163200","67381.9726"
"7/17/2017","1500249600","63714.9942"
"7/18/2017","1500336000","65488.9339"
"7/19/2017","1500422400","67929.3010"
"7/20/2017","1500508800","69759.1232"
"7/21/2017","1500595200","70210.3022"
"7/22/2017","1500681600","70344.6082"
"7/23/2017","1500768000","72662.8193"
"7/24/2017","1500854400","71086.1935"
"7/25/2017","1500940800","74060.8637"
"7/26/2017","1501027200","73375.4017"
"7/27/2017","1501113600","72620.6995"
"7/28/2017","1501200000","73591.6983"
"7/29/2017","1501286400","74151.5719"
"7/30/2017","1501372800","75662.6423"
"7/31/2017","1501459200","76650.4709"
"8/1/2017","1501545600","78324.6735"
"8/2/2017","1501632000","76805.5107"
"8/3/2017","1501718400","73485.2744"
"8/4/2017","1501804800","76294.8801"
"8/5/2017","1501891200","75945.2472"
"8/6/2017","1501977600","76031.0312"
"8/7/2017","1502064000","78413.5980"
"8/8/2017","1502150400","80067.1003"
"8/9/2017","1502236800","80473.3110"
"8/10/2017","1502323200","79867.4397"
"8/11/2017","1502409600","79800.4549"
"8/12/2017","1502496000","81155.1032"
"8/13/2017","1502582400","82477.7754"
"8/14/2017","1502668800","85027.6468"
"8/15/2017","1502755200","84680.7779"
"8/16/2017","1502841600","85419.7948"
"8/17/2017","1502928000","85593.3951"
"8/18/2017","1503014400","85743.5067"
"8/19/2017","1503100800","89581.1457"
"8/20/2017","1503187200","88118.4535"
"8/21/2017","1503273600","89205.8842"
"8/22/2017","1503360000","89615.1901"
"8/24/2017","1503532800","90336.1265"
"8/23/2017","1503446400","91496.9160"
"8/25/2017","1503619200","89994.9238"
"8/26/2017","1503705600","90955.4417"
"8/27/2017","1503792000","90454.3260"
"8/28/2017","1503878400","86753.1361"
"8/29/2017","1503964800","92088.0857"
"8/30/2017","1504051200","93823.0467"
"8/31/2017","1504137600","90901.5865"
"9/1/2017","1504224000","92728.0146"
"9/2/2017","1504310400","93720.5494"
"9/3/2017","1504396800","95055.9858"
"9/4/2017","1504483200","93647.0268"
"9/5/2017","1504569600","93755.3541"
"9/6/2017","1504656000","92625.4335"
"9/7/2017","1504742400","94467.1990"
"9/8/2017","1504828800","99874.6125"
"9/9/2017","1504915200","98008.0751"
"9/10/2017","1505001600","97253.2383"
"9/11/2017","1505088000","97867.1491"
"9/12/2017","1505174400","101026.2362"
"9/13/2017","1505260800","96862.5167"
"9/14/2017","1505347200","99538.6898"
"9/15/2017","1505433600","101654.7838"
"9/16/2017","1505520000","100630.0040"
"9/17/2017","1505606400","102518.6800"
"9/18/2017","1505692800","100308.5274"
"9/19/2017","1505779200","102499.1200"
"9/20/2017","1505865600","101517.2100"
"9/21/2017","1505952000","104042.0377"
"9/22/2017","1506038400","104698.4895"
"9/23/2017","1506124800","100932.1989"
"9/24/2017","1506211200","102079.6576"
"9/25/2017","1506297600","98483.7466"
"9/26/2017","1506384000","98888.3825"
"9/27/2017","1506470400","100067.2592"
"9/28/2017","1506556800","98281.0989"
"9/29/2017","1506643200","94268.7683"
"9/30/2017","1506729600","92965.1376"
"10/1/2017","1506816000","97055.9237"
"10/3/2017","1506988800","96187.6182"
"10/2/2017","1506902400","96955.9662"
"10/4/2017","1507075200","99924.2321"
"10/5/2017","1507161600","103964.8899"
"10/6/2017","1507248000","99395.0518"
"10/7/2017","1507334400","96306.9606"
"10/8/2017","1507420800","99957.7366"
"10/9/2017","1507507200","100305.6568"
"10/10/2017","1507593600","100346.7409"
"10/11/2017","1507680000","103201.4350"
"10/12/2017","1507766400","100658.8190"
"10/13/2017","1507852800","104478.2166"
"10/14/2017","1507939200","99078.8168"
"10/15/2017","1508025600","103434.7686"
"10/16/2017","1508112000","103706.3558"
"10/17/2017","1508198400","103140.2309"
"10/18/2017","1508284800","104018.5548"
"10/19/2017","1508371200","107745.2962"
